match_id,matchup,p1_ai,p2_ai,winner_label,winner_index,termination,turns_completed,loadout_deck,loadout_class,loadout_barracks,loadout_battlefields,p1_final_score,p2_final_score
524,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Relentless Assault,Ash Chancellor,Ossuary Keep,"Bloodletting Altar, Scorched Wastes, Martyr’s Square",7.75,90.0
525,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Siege Masters,Ash Chancellor,Sanctum of the Fallen,"Martyr’s Square, Bloodletting Altar, Ironheart Forges",7.75,87.5
526,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Arch-Hierarch,High Command Spire,"Hall of Mirrors, Scorched Wastes, Martyr’s Square",7.0,95.75
527,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Sacrificial Cult,Grand Strategist,War-Wrought Citadel,"Silent Chasm, Arcane Nexus, Bloodletting Altar",20.5,86.5
528,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Siege Masters,Arch-Hierarch,Quartermaster's Bastion,"Ironheart Forges, Silent Chasm, Hall of Mirrors",7.25,88.75
529,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Storm Warden,War-Wrought Citadel,"Silent Chasm, Bloodletting Altar, Arcane Nexus",8.5,91.75
530,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Vanguard,War-Wrought Citadel,"Arcane Nexus, Scorched Wastes, Hall of Mirrors",7.5,94.75
531,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Siege Masters,Ash Chancellor,Ossuary Keep,"Hall of Mirrors, Martyr’s Square, Grand Cathedral",9.0,89.25
532,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Arcane Manipulators,Vanguard,High Command Spire,"Arcane Nexus, Hall of Mirrors, Bloodletting Altar",8.75,89.5
533,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Sacrificial Cult,Arch-Hierarch,War-Wrought Citadel,"Breach Point, Hall of Mirrors, Arcane Nexus",8.75,89.25
534,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Relentless Assault,Vanguard,Sanctum of the Fallen,"Silent Chasm, Scorched Wastes, Hall of Mirrors",9.75,89.25
535,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Inspiring Defenders,Ash Chancellor,Quartermaster's Bastion,"Arcane Nexus, Ironheart Forges, Bloodletting Altar",6.75,90.0
536,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Sacrificial Cult,Ash Chancellor,Sanctum of the Fallen,"Arcane Nexus, Bloodletting Altar, Breach Point",10.5,87.0
537,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Grand Strategist,Ossuary Keep,"Breach Point, Grand Cathedral, Hall of Mirrors",8.25,103.5
538,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Ash Chancellor,Ossuary Keep,"Hall of Mirrors, Silent Chasm, Martyr’s Square",8.5,93.25
539,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Arch-Hierarch,Quartermaster's Bastion,"Bloodletting Altar, Grand Cathedral, Silent Chasm",10.5,90.25
540,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Storm Warden,High Command Spire,"Arcane Nexus, Scorched Wastes, Grand Cathedral",21.0,78.25
541,bad_vs_good,bad,good,Player 2,1,winner_declared,9,Arcane Manipulators,Vanguard,High Command Spire,"Ironheart Forges, Silent Chasm, Arcane Nexus",8.5,88.25
542,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Ash Chancellor,High Command Spire,"Silent Chasm, Ironheart Forges, Scorched Wastes",24.25,77.25
543,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Grand Strategist,Sanctum of the Fallen,"Ironheart Forges, Scorched Wastes, Grand Cathedral",8.25,103.5
544,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Vanguard,War-Wrought Citadel,"Grand Cathedral, Martyr’s Square, Hall of Mirrors",8.0,99.0
545,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Grand Strategist,High Command Spire,"Grand Cathedral, Ironheart Forges, Arcane Nexus",9.0,104.5
546,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Sacrificial Cult,Grand Strategist,Ossuary Keep,"Scorched Wastes, Arcane Nexus, Grand Cathedral",9.75,105.0
547,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Grand Strategist,War-Wrought Citadel,"Ironheart Forges, Hall of Mirrors, Grand Cathedral",6.0,109.75
548,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Siege Masters,Vanguard,Quartermaster's Bastion,"Silent Chasm, Breach Point, Arcane Nexus",8.25,85.5
549,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Arch-Hierarch,High Command Spire,"Arcane Nexus, Scorched Wastes, Breach Point",8.75,89.75
550,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Storm Warden,Ossuary Keep,"Arcane Nexus, Silent Chasm, Breach Point",8.5,89.5
551,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Siege Masters,Grand Strategist,Ossuary Keep,"Breach Point, Hall of Mirrors, Arcane Nexus",7.25,102.0
552,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Grand Strategist,Ossuary Keep,"Breach Point, Ironheart Forges, Silent Chasm",8.25,100.75
553,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Sacrificial Cult,Arch-Hierarch,Quartermaster's Bastion,"Martyr’s Square, Breach Point, Bloodletting Altar",9.5,84.75
554,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Arcane Manipulators,Storm Warden,Ossuary Keep,"Breach Point, Grand Cathedral, Bloodletting Altar",8.5,88.75
555,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Inspiring Defenders,Grand Strategist,War-Wrought Citadel,"Bloodletting Altar, Breach Point, Martyr’s Square",10.0,104.0
556,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Grand Strategist,Ossuary Keep,"Breach Point, Silent Chasm, Arcane Nexus",7.75,100.25
557,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Sacrificial Cult,Vanguard,Quartermaster's Bastion,"Scorched Wastes, Hall of Mirrors, Arcane Nexus",9.25,91.75
558,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Arcane Manipulators,Storm Warden,War-Wrought Citadel,"Scorched Wastes, Martyr’s Square, Silent Chasm",8.25,83.5
559,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Sacrificial Cult,Ash Chancellor,Sanctum of the Fallen,"Martyr’s Square, Silent Chasm, Arcane Nexus",8.5,85.25
560,bad_vs_good,bad,good,Player 2,1,winner_declared,8,Sacrificial Cult,Storm Warden,War-Wrought Citadel,"Ironheart Forges, Silent Chasm, Bloodletting Altar",10.5,88.5
561,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Storm Warden,Quartermaster's Bastion,"Martyr’s Square, Hall of Mirrors, Grand Cathedral",8.75,90.5
562,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Grand Strategist,Quartermaster's Bastion,"Breach Point, Grand Cathedral, Ironheart Forges",9.0,98.5
563,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Siege Masters,Storm Warden,Sanctum of the Fallen,"Grand Cathedral, Silent Chasm, Martyr’s Square",8.75,92.25
564,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Arcane Manipulators,Grand Strategist,Sanctum of the Fallen,"Hall of Mirrors, Breach Point, Martyr’s Square",7.75,103.5
565,bad_vs_good,bad,good,Player 2,1,winner_declared,4,Arcane Manipulators,Storm Warden,War-Wrought Citadel,"Bloodletting Altar, Silent Chasm, Breach Point",5.25,84.0
566,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Sacrificial Cult,Grand Strategist,High Command Spire,"Ironheart Forges, Silent Chasm, Arcane Nexus",19.5,89.25
567,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Arcane Manipulators,Arch-Hierarch,Ossuary Keep,"Breach Point, Silent Chasm, Arcane Nexus",8.75,86.25
568,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Grand Strategist,High Command Spire,"Martyr’s Square, Hall of Mirrors, Silent Chasm",9.25,101.25
569,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Arch-Hierarch,High Command Spire,"Silent Chasm, Breach Point, Grand Cathedral",9.75,90.25
570,bad_vs_good,bad,good,Player 2,1,winner_declared,8,Arcane Manipulators,Grand Strategist,Sanctum of the Fallen,"Silent Chasm, Bloodletting Altar, Hall of Mirrors",14.0,111.0
571,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Inspiring Defenders,Ash Chancellor,High Command Spire,"Bloodletting Altar, Silent Chasm, Arcane Nexus",9.75,85.5
572,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Ash Chancellor,Ossuary Keep,"Ironheart Forges, Arcane Nexus, Breach Point",10.5,91.0
573,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Storm Warden,High Command Spire,"Martyr’s Square, Arcane Nexus, Hall of Mirrors",8.75,92.25
574,bad_vs_good,bad,good,Player 2,1,winner_declared,8,Sacrificial Cult,Storm Warden,War-Wrought Citadel,"Hall of Mirrors, Ironheart Forges, Breach Point",10.5,96.25
575,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Arcane Manipulators,Grand Strategist,High Command Spire,"Silent Chasm, Arcane Nexus, Breach Point",6.0,91.25
576,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Vanguard,Ossuary Keep,"Breach Point, Hall of Mirrors, Scorched Wastes",19.75,80.25
577,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Storm Warden,Ossuary Keep,"Scorched Wastes, Arcane Nexus, Hall of Mirrors",7.0,99.5
578,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Relentless Assault,Vanguard,Quartermaster's Bastion,"Martyr’s Square, Silent Chasm, Breach Point",8.25,89.5
579,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Siege Masters,Vanguard,High Command Spire,"Silent Chasm, Bloodletting Altar, Ironheart Forges",10.75,96.5
580,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Arcane Manipulators,Storm Warden,Quartermaster's Bastion,"Breach Point, Hall of Mirrors, Bloodletting Altar",9.25,88.5
581,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Relentless Assault,Grand Strategist,Sanctum of the Fallen,"Silent Chasm, Bloodletting Altar, Scorched Wastes",10.0,106.75
582,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Relentless Assault,Storm Warden,Sanctum of the Fallen,"Ironheart Forges, Hall of Mirrors, Silent Chasm",10.75,89.25
583,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Relentless Assault,Vanguard,Quartermaster's Bastion,"Breach Point, Hall of Mirrors, Arcane Nexus",9.0,97.5
584,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Ash Chancellor,Sanctum of the Fallen,"Grand Cathedral, Hall of Mirrors, Martyr’s Square",9.0,96.0
585,bad_vs_good,bad,good,Player 2,1,winner_declared,8,Relentless Assault,Ash Chancellor,War-Wrought Citadel,"Arcane Nexus, Martyr’s Square, Silent Chasm",11.5,94.0
586,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Siege Masters,Grand Strategist,High Command Spire,"Bloodletting Altar, Hall of Mirrors, Silent Chasm",9.5,112.75
587,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Arcane Manipulators,Arch-Hierarch,High Command Spire,"Ironheart Forges, Martyr’s Square, Hall of Mirrors",8.0,89.75
588,bad_vs_good,bad,good,Player 2,1,winner_declared,4,Sacrificial Cult,Grand Strategist,Ossuary Keep,"Bloodletting Altar, Breach Point, Arcane Nexus",22.5,79.5
589,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Vanguard,Sanctum of the Fallen,"Martyr’s Square, Bloodletting Altar, Ironheart Forges",35.5,67.75
590,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Siege Masters,Ash Chancellor,Sanctum of the Fallen,"Ironheart Forges, Grand Cathedral, Silent Chasm",9.25,91.5
591,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Sacrificial Cult,Grand Strategist,Ossuary Keep,"Breach Point, Bloodletting Altar, Hall of Mirrors",7.0,101.0
592,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Arcane Manipulators,Storm Warden,Quartermaster's Bastion,"Bloodletting Altar, Grand Cathedral, Silent Chasm",8.75,89.25
593,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Inspiring Defenders,Ash Chancellor,Ossuary Keep,"Ironheart Forges, Scorched Wastes, Breach Point",7.25,87.0
594,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Arcane Manipulators,Vanguard,Quartermaster's Bastion,"Arcane Nexus, Ironheart Forges, Bloodletting Altar",7.5,88.0
595,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Arch-Hierarch,High Command Spire,"Ironheart Forges, Martyr’s Square, Hall of Mirrors",10.0,95.5
596,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Relentless Assault,Storm Warden,Sanctum of the Fallen,"Grand Cathedral, Silent Chasm, Scorched Wastes",8.0,87.75
597,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Storm Warden,Quartermaster's Bastion,"Bloodletting Altar, Silent Chasm, Hall of Mirrors",6.5,96.5
598,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Ash Chancellor,Sanctum of the Fallen,"Ironheart Forges, Scorched Wastes, Bloodletting Altar",9.0,90.0
599,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Relentless Assault,Vanguard,War-Wrought Citadel,"Hall of Mirrors, Grand Cathedral, Martyr’s Square",9.0,90.75
600,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Arch-Hierarch,Sanctum of the Fallen,"Silent Chasm, Ironheart Forges, Breach Point",7.5,93.5
601,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Arcane Manipulators,Vanguard,Ossuary Keep,"Grand Cathedral, Arcane Nexus, Hall of Mirrors",6.5,92.75
602,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Arcane Manipulators,Storm Warden,Quartermaster's Bastion,"Hall of Mirrors, Martyr’s Square, Silent Chasm",8.75,91.75
603,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Siege Masters,Storm Warden,Sanctum of the Fallen,"Grand Cathedral, Scorched Wastes, Silent Chasm",7.0,84.75
604,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Arcane Manipulators,Vanguard,War-Wrought Citadel,"Arcane Nexus, Breach Point, Bloodletting Altar",8.75,84.25
605,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Sacrificial Cult,Arch-Hierarch,War-Wrought Citadel,"Scorched Wastes, Martyr’s Square, Grand Cathedral",7.5,90.5
606,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Grand Strategist,Quartermaster's Bastion,"Arcane Nexus, Breach Point, Grand Cathedral",6.25,98.75
607,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Sacrificial Cult,Grand Strategist,Sanctum of the Fallen,"Grand Cathedral, Martyr’s Square, Arcane Nexus",9.5,95.75
608,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Ash Chancellor,Sanctum of the Fallen,"Breach Point, Grand Cathedral, Hall of Mirrors",11.25,93.75
609,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Sacrificial Cult,Grand Strategist,Sanctum of the Fallen,"Bloodletting Altar, Silent Chasm, Martyr’s Square",8.75,96.0
610,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Siege Masters,Arch-Hierarch,War-Wrought Citadel,"Hall of Mirrors, Bloodletting Altar, Silent Chasm",8.5,87.5
611,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Arcane Manipulators,Vanguard,War-Wrought Citadel,"Arcane Nexus, Grand Cathedral, Scorched Wastes",9.0,91.0
612,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Inspiring Defenders,Grand Strategist,High Command Spire,"Bloodletting Altar, Arcane Nexus, Ironheart Forges",7.75,100.0
613,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Arcane Manipulators,Ash Chancellor,High Command Spire,"Breach Point, Grand Cathedral, Martyr’s Square",9.25,88.25
614,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Sacrificial Cult,Ash Chancellor,Sanctum of the Fallen,"Martyr’s Square, Breach Point, Silent Chasm",11.5,87.25
615,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Inspiring Defenders,Vanguard,Quartermaster's Bastion,"Silent Chasm, Ironheart Forges, Bloodletting Altar",9.0,92.25
616,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Sacrificial Cult,Ash Chancellor,Ossuary Keep,"Ironheart Forges, Arcane Nexus, Bloodletting Altar",10.75,89.25
617,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Sacrificial Cult,Arch-Hierarch,Quartermaster's Bastion,"Martyr’s Square, Bloodletting Altar, Breach Point",9.25,86.0
618,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Siege Masters,Arch-Hierarch,High Command Spire,"Silent Chasm, Martyr’s Square, Hall of Mirrors",10.5,97.0
619,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Sacrificial Cult,Ash Chancellor,High Command Spire,"Ironheart Forges, Breach Point, Silent Chasm",12.0,87.5
620,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Sacrificial Cult,Ash Chancellor,High Command Spire,"Arcane Nexus, Scorched Wastes, Silent Chasm",12.0,91.0
621,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Arch-Hierarch,Quartermaster's Bastion,"Grand Cathedral, Ironheart Forges, Hall of Mirrors",8.25,90.25
622,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Arcane Manipulators,Ash Chancellor,Ossuary Keep,"Hall of Mirrors, Martyr’s Square, Silent Chasm",19.5,78.25
623,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Relentless Assault,Storm Warden,Quartermaster's Bastion,"Bloodletting Altar, Arcane Nexus, Scorched Wastes",19.75,75.0
624,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Ash Chancellor,Sanctum of the Fallen,"Breach Point, Scorched Wastes, Bloodletting Altar",8.5,91.5
625,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Vanguard,Sanctum of the Fallen,"Bloodletting Altar, Hall of Mirrors, Scorched Wastes",10.0,93.5
626,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Storm Warden,Sanctum of the Fallen,"Breach Point, Bloodletting Altar, Arcane Nexus",12.5,92.5
627,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Sacrificial Cult,Vanguard,Ossuary Keep,"Scorched Wastes, Hall of Mirrors, Silent Chasm",8.5,84.5
628,bad_vs_good,bad,good,Player 2,1,winner_declared,8,Arcane Manipulators,Arch-Hierarch,Ossuary Keep,"Scorched Wastes, Grand Cathedral, Ironheart Forges",21.75,72.75
629,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Arcane Manipulators,Vanguard,Quartermaster's Bastion,"Hall of Mirrors, Arcane Nexus, Silent Chasm",8.25,84.5
630,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Arch-Hierarch,High Command Spire,"Ironheart Forges, Bloodletting Altar, Grand Cathedral",9.25,93.25
631,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Sacrificial Cult,Storm Warden,High Command Spire,"Breach Point, Bloodletting Altar, Martyr’s Square",10.25,89.75
632,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Vanguard,Quartermaster's Bastion,"Grand Cathedral, Bloodletting Altar, Breach Point",7.5,93.25
633,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Sacrificial Cult,Grand Strategist,Ossuary Keep,"Martyr’s Square, Breach Point, Scorched Wastes",9.75,92.75
634,bad_vs_good,bad,good,Player 2,1,winner_declared,8,Relentless Assault,Storm Warden,War-Wrought Citadel,"Silent Chasm, Breach Point, Arcane Nexus",7.75,82.75
635,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Grand Strategist,High Command Spire,"Silent Chasm, Scorched Wastes, Hall of Mirrors",7.75,103.5
636,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Relentless Assault,Arch-Hierarch,Sanctum of the Fallen,"Silent Chasm, Grand Cathedral, Hall of Mirrors",21.75,84.25
637,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Relentless Assault,Vanguard,Sanctum of the Fallen,"Arcane Nexus, Scorched Wastes, Bloodletting Altar",8.75,88.25
638,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Ash Chancellor,War-Wrought Citadel,"Silent Chasm, Arcane Nexus, Scorched Wastes",10.0,91.0
639,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Arcane Manipulators,Vanguard,High Command Spire,"Hall of Mirrors, Martyr’s Square, Scorched Wastes",7.5,86.75
640,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Siege Masters,Grand Strategist,High Command Spire,"Arcane Nexus, Scorched Wastes, Grand Cathedral",24.5,97.75
641,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Storm Warden,High Command Spire,"Grand Cathedral, Ironheart Forges, Hall of Mirrors",8.25,100.25
642,bad_vs_good,bad,good,Player 2,1,winner_declared,6,Inspiring Defenders,Grand Strategist,Sanctum of the Fallen,"Breach Point, Grand Cathedral, Arcane Nexus",22.0,89.75
643,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Inspiring Defenders,Ash Chancellor,Ossuary Keep,"Scorched Wastes, Silent Chasm, Breach Point",5.75,86.0
644,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Siege Masters,Vanguard,High Command Spire,"Bloodletting Altar, Ironheart Forges, Scorched Wastes",5.5,88.5
645,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Sacrificial Cult,Vanguard,High Command Spire,"Breach Point, Arcane Nexus, Silent Chasm",7.75,84.0
646,bad_vs_good,bad,good,Player 2,1,winner_declared,7,Inspiring Defenders,Ash Chancellor,High Command Spire,"Arcane Nexus, Bloodletting Altar, Scorched Wastes",11.0,93.75
647,bad_vs_good,bad,good,Player 2,1,winner_declared,5,Arcane Manipulators,Arch-Hierarch,Quartermaster's Bastion,"Hall of Mirrors, Breach Point, Silent Chasm",8.0,86.0
